0,0,0,0,227,0,145,0,78,932,0,0,142,83,257,0,0,283,42,0,0,0,0,0
855,360,183,313,369,712,153,77,578,144,281,68,0,509,106,0,0,0,0,0,448,0,0,0
0,0,0,0,906,0,60,0,708,0,0,0,189,150,0,0,30,0,0,9,762,0,0,0
60,6,0,0,162,60,66,0,345,0,702,60,252,0,96,546,12,36,54,0,120,150,0,0
0,0,0,0,0,954,0,942,0,150,0,60,477,312,10,10,478,0,36,0,0,0,0,0
0,0,410,529,105,178,709,0,372,0,30,115,160,0,829,10,27,0,0,0,0,0,0,0
0,0,156,240,0,126,0,954,0,0,0,480,216,426,72,0,0,0,0,120,0,0,870,0
0,0,0,378,0,0,315,0,84,0,180,0,0,480,85,0,0,60,0,0,0,0,120,198
